62,62,62,63,62,122,124,127,124,250,253,251,249,496,493,493,511
62,62,62,62,61,122,124,127,124,250,253,250,249,494,491,490,511
62,62,62,62,61,122,123,127,124,249,253,250,249,493,489,485,511
62,62,62,62,61,122,123,127,124,249,253,250,247,491,486,482,511
62,62,62,62,61,122,123,127,124,248,251,249,247,491,484,479,510
62,62,62,62,61,122,123,127,124,247,251,247,247,491,481,477,508
62,62,61,62,61,122,123,127,124,246,251,246,247,488,480,474,508
62,62,61,62,61,122,123,127,124,245,250,243,246,488,477,473,508
62,62,61,62,61,122,123,127,124,245,249,243,246,487,473,472,505
62,62,61,62,61,121,123,127,123,244,248,242,245,487,470,472,504
62,62,61,62,61,121,123,127,123,243,247,242,245,486,469,469,501
62,62,61,62,61,121,123,127,123,243,246,240,245,486,466,467,499
62,62,61,62,61,121,123,127,123,243,244,238,244,484,465,465,499
62,62,61,62,60,121,123,127,123,243,243,238,244,483,464,462,496
62,62,61,62,60,121,123,127,123,243,243,236,244,483,461,458,495
62,62,61,62,60,121,123,127,123,243,242,236,242,481,459,458,492
62,62,61,62,60,121,122,127,123,243,240,236,242,479,458,456,490
62,62,61,62,60,121,122,127,123,242,239,235,242,475,458,455,488
62,62,61,62,60,121,122,126,123,242,238,235,241,475,456,454,484
62,62,61,62,60,121,122,126,122,242,237,235,241,474,453,452,482
62,62,61,61,60,121,122,126,122,242,237,235,239,474,452,448,480
62,62,61,61,60,121,122,126,121,241,236,235,239,474,451,445,477
62,62,61,61,60,121,122,126,121,240,236,235,238,472,450,442,475
62,62,61,61,60,121,122,126,121,238,236,235,238,471,446,441,473
62,62,61,61,60,121,122,126,121,238,236,235,238,468,444,439,470
62,62,61,61,60,121,122,126,121,236,234,235,237,468,443,437,468
62,62,61,61,60,121,122,126,121,236,234,235,237,467,441,435,463
62,62,61,60,60,121,120,126,121,235,234,235,237,466,439,435,460
62,62,61,60,60,121,120,126,121,233,234,235,235,465,438,435,456
62,62,61,59,60,121,120,126,121,233,234,234,235,461,437,434,454
62,62,61,59,60,120,120,126,121,232,234,234,235,459,437,434,448
62,62,61,59,60,120,120,126,121,232,234,234,234,458,436,428,447
62,62,60,59,60,120,120,125,121,231,233,234,233,458,435,427,444
62,62,60,59,60,120,120,125,121,231,230,234,232,457,434,424,443
62,62,60,59,60,120,120,125,121,231,230,233,232,455,432,422,440
62,62,60,59,60,120,120,125,121,230,229,231,231,455,430,421,438
62,62,60,59,60,120,120,125,121,229,228,231,231,454,429,420,433
62,62,60,59,60,120,120,125,121,228,227,231,229,453,427,417,433
62,61,60,59,60,120,119,124,121,228,227,230,229,452,426,416,430
62,61,60,59,59,120,119,124,121,228,227,229,228,451,425,413,428
61,61,60,59,59,120,119,124,121,228,226,228,227,450,424,413,424
60,61,60,59,59,120,119,124,121,228,226,228,227,449,422,409,422
60,61,60,59,59,120,119,123,121,228,224,228,227,448,421,407,419
60,61,60,59,59,120,119,123,121,227,224,227,227,445,420,404,418
60,61,60,59,59,120,119,123,121,226,224,227,227,444,419,400,415
60,61,60,58,59,120,119,122,121,226,223,227,227,443,417,397,414
60,61,60,58,59,120,119,121,121,225,223,225,227,442,416,396,411
60,61,60,58,59,120,119,120,121,225,223,224,226,442,416,393,407
60,61,59,56,59,120,119,120,121,225,223,224,225,441,414,392,405
60,61,59,56,59,119,119,120,121,225,223,224,225,440,412,390,401
60,61,59,56,59,119,119,120,121,225,223,224,224,438,409,388,399
60,61,59,56,59,118,118,120,120,225,223,223,224,436,407,388,397
60,61,59,55,59,118,118,120,120,225,221,222,222,436,407,385,396
60,61,59,55,59,118,118,120,120,225,221,221,222,433,406,382,394
60,61,59,55,59,118,118,118,120,223,220,221,222,433,406,378,393
60,60,59,55,59,118,118,118,120,222,220,218,222,432,405,377,391
60,60,59,55,59,117,118,117,119,222,218,218,222,432,403,377,388
60,59,59,55,59,117,118,116,119,221,216,217,222,430,401,377,388
60,59,59,55,59,117,117,116,119,221,216,217,221,430,397,374,387
60,58,59,55,58,117,116,116,118,220,216,217,221,429,396,372,386
60,58,59,55,58,117,116,116,118,219,215,215,220,429,396,371,382
60,58,59,54,57,117,116,116,117,219,215,215,220,429,395,368,379
60,58,59,54,57,117,116,116,117,218,213,214,220,428,393,367,377
60,58,59,54,57,117,116,115,117,217,213,214,220,428,391,364,374
60,58,59,54,57,117,116,115,117,216,213,212,220,427,390,362,371
60,58,59,54,57,116,116,115,117,215,213,211,220,426,388,361,368
60,58,59,54,57,116,114,115,117,215,213,211,217,425,387,360,366
60,58,59,54,57,115,114,115,117,215,213,210,217,425,385,358,362
60,58,59,54,57,115,112,115,117,214,212,210,217,424,383,358,359
59,58,59,54,57,115,112,113,117,214,211,210,216,424,381,357,357
59,58,59,54,57,115,112,112,117,213,210,210,216,424,380,354,354
59,58,59,54,57,115,111,111,116,212,209,210,216,422,379,353,353
59,58,59,53,57,115,110,111,116,212,209,210,216,419,379,350,351
58,58,59,53,57,115,108,111,116,212,206,210,214,419,378,350,350
58,58,59,52,57,115,107,111,115,212,205,210,214,418,378,350,345
58,58,59,52,57,115,107,110,115,212,204,210,213,418,375,349,342
58,58,59,52,57,114,107,109,115,211,202,208,213,418,374,349,340
58,58,59,52,57,113,107,108,115,211,201,208,212,415,373,347,340
58,58,59,52,57,113,107,107,115,210,201,207,210,412,372,346,340
58,57,59,52,57,112,106,106,115,210,201,206,209,411,372,345,338
58,57,58,52,57,112,106,105,114,210,201,206,209,409,369,344,337
58,56,58,51,57,112,105,105,114,210,201,205,208,409,368,343,334
58,56,58,51,56,112,104,105,114,210,200,202,208,409,366,343,332
57,56,57,51,56,112,104,104,113,209,200,200,208,409,365,341,332
57,56,57,51,56,112,104,104,112,208,199,199,208,407,364,341,329
56,55,57,51,56,112,103,103,112,207,199,199,207,407,363,341,326
56,55,56,51,56,111,103,102,112,207,197,199,207,405,363,340,324
56,55,56,51,56,111,103,102,111,207,195,198,207,404,362,338,322
56,55,56,51,56,111,103,101,111,207,194,198,205,402,361,336,321
56,55,56,51,56,111,103,101,108,206,194,197,203,399,361,336,321
56,55,56,51,56,109,103,101,108,206,193,195,202,397,360,336,320
56,55,56,51,56,109,103,101,107,206,193,194,202,395,359,334,317
56,55,56,51,56,109,103,101,107,206,192,194,202,394,357,331,314
56,55,56,51,55,109,102,101,106,205,189,194,202,393,356,331,313
56,55,56,51,55,108,102,100,106,205,189,193,202,391,354,330,311
56,55,55,51,55,108,101,100,106,204,188,193,202,389,353,327,311
55,55,55,50,55,108,101,100,106,203,188,193,202,387,350,327,309
55,55,55,50,55,107,101,100,106,203,187,192,201,385,349,325,308
55,55,55,49,55,107,101,100,106,203,187,191,201,381,349,323,306
55,55,55,49,55,107,100,100,106,202,186,191,199,380,348,323,303
55,55,55,49,55,107,99,100,106,200,186,191,199,379,348,319,301
55,54,55,49,55,107,99,100,105,200,185,190,199,378,347,316,300
55,54,55,49,55,107,99,100,104,199,184,189,199,377,346,314,298
55,54,55,49,55,106,98,100,104,199,184,187,199,376,345,313,295
55,53,54,48,55,106,98,99,104,199,184,186,198,376,344,312,293
54,53,53,48,55,106,98,99,103,197,184,186,198,374,344,311,291
54,53,53,48,55,106,98,99,103,197,183,182,198,374,343,309,289
54,53,53,48,55,104,98,99,103,197,183,182,198,374,342,308,283
54,53,53,48,55,104,97,99,103,196,181,182,198,373,340,306,282
54,52,53,48,55,104,97,98,103,195,181,180,197,370,340,306,281
53,52,53,48,55,104,96,97,103,194,180,179,197,370,340,305,278
52,52,53,48,55,104,96,96,103,194,180,178,195,370,338,305,275
52,52,53,48,55,104,96,96,103,194,180,176,195,369,336,303,272
52,52,53,48,54,104,96,95,102,193,180,176,194,367,334,302,272
52,51,52,48,54,104,96,94,102,192,179,175,194,367,332,301,271
52,51,52,48,54,104,96,94,102,191,179,173,193,367,329,300,269
51,51,52,47,54,104,96,93,102,191,178,172,192,365,327,300,269
51,51,52,46,54,104,95,93,102,191,177,170,192,363,326,300,267
50,51,52,46,54,104,95,93,101,191,176,169,191,361,324,299,267
50,51,51,46,54,104,95,92,101,191,173,169,191,360,322,299,265
50,51,50,46,54,104,95,92,101,190,172,169,190,359,322,297,262
50,51,50,46,54,104,95,91,101,190,170,167,190,359,321,296,259
49,51,50,45,54,104,95,91,100,190,168,167,190,358,321,292,259
49,51,50,45,54,104,95,91,100,190,168,166,189,357,319,290,256
48,51,50,45,54,104,95,91,100,189,168,166,189,355,318,288,253
48,51,50,45,54,103,95,90,100,188,167,166,189,353,317,286,252
48,51,50,45,54,103,94,90,100,188,165,165,188,350,316,286,251
47,51,50,44,54,103,93,90,100,187,165,165,188,349,316,285,247
47,51,49,44,54,102,93,90,100,185,163,164,188,349,313,285,247
46,51,49,43,54,102,93,89,100,185,162,164,188,348,311,284,245
46,51,48,43,54,102,93,88,100,185,162,164,187,343,311,283,244
46,51,48,43,54,102,93,87,99,182,162,163,187,340,311,282,244
46,51,47,43,54,101,92,87,99,181,162,161,187,339,309,282,243
46,51,47,43,54,101,91,87,99,180,161,160,187,337,307,281,242
46,51,47,42,54,100,91,87,99,180,159,158,187,336,307,279,241
46,51,47,42,54,99,91,87,99,180,158,158,187,335,305,279,236
46,51,47,42,54,99,91,87,98,179,158,158,187,334,304,276,233
46,51,47,42,54,99,90,87,97,179,157,158,185,331,303,275,233
46,51,47,41,54,98,89,87,97,177,156,157,185,331,302,274,232
46,51,47,41,54,98,88,87,97,176,155,156,185,330,298,273,232
46,51,46,41,54,98,88,87,97,175,153,156,185,329,294,273,231
46,51,46,41,54,97,88,87,97,174,153,156,184,328,291,270,231
46,51,46,41,54,97,88,86,97,174,153,156,184,327,290,266,228
46,51,46,40,54,97,87,86,96,172,151,156,184,327,290,265,226
46,51,46,40,54,97,87,84,95,172,150,156,184,325,290,263,224
46,51,46,39,54,97,87,84,95,171,148,156,184,323,289,262,222
46,51,45,39,54,97,86,83,95,171,148,154,184,320,288,261,222
46,49,45,39,54,96,85,83,95,171,147,154,184,319,286,259,222
45,48,44,39,54,96,85,83,95,171,145,154,183,317,286,258,221
45,48,43,39,53,96,85,83,95,171,145,153,183,316,283,258,218
45,48,43,38,53,96,85,81,94,171,145,152,183,316,283,255,216
45,48,43,38,53,96,85,80,94,171,143,150,181,316,282,253,216
45,48,43,38,53,96,84,80,93,171,142,150,181,314,279,251,216
45,48,42,38,53,96,83,79,93,171,141,150,181,311,277,251,215
45,48,42,38,53,95,83,78,93,170,139,150,181,309,276,249,215
45,48,42,38,53,95,83,78,93,170,139,147,181,308,274,246,214
45,47,42,38,53,95,82,77,93,170,138,147,180,307,273,246,211
44,47,42,38,53,95,80,75,92,170,138,147,179,307,272,246,209
43,46,42,38,52,95,80,75,92,170,137,147,178,305,272,243,209
43,46,41,38,52,95,80,75,92,170,137,146,177,305,271,237,209
42,46,41,38,52,95,80,75,92,169,137,146,177,300,271,236,207
41,46,41,38,52,95,80,74,92,168,137,145,177,298,271,233,206
40,46,41,38,52,95,79,74,92,166,136,145,177,294,270,233,206
39,46,41,37,52,95,79,74,92,165,136,144,177,293,270,232,202
39,44,41,37,52,95,78,73,92,165,134,144,177,292,268,231,202
38,44,41,37,52,94,78,72,92,164,134,143,177,291,267,231,199
38,44,41,36,52,94,78,72,92,164,131,143,177,287,266,231,198
38,44,41,36,52,93,78,72,92,164,130,141,177,286,266,227,197
38,44,41,36,52,93,77,72,92,162,130,141,177,283,265,224,197
38,44,41,36,52,93,77,72,90,162,129,140,177,281,265,222,195
38,44,40,36,52,93,76,72,90,162,129,139,176,280,265,217,195
38,43,40,35,51,93,76,72,89,162,129,138,176,280,262,215,195
38,43,40,35,51,93,76,72,89,162,129,135,173,277,262,214,195
38,43,40,35,51,93,76,71,88,162,129,135,173,275,261,210,194
38,43,40,35,51,93,74,71,88,162,129,133,173,274,260,209,191
38,43,40,35,50,92,74,71,87,162,129,132,173,273,258,207,190
38,43,40,35,50,91,74,71,87,160,129,131,172,273,255,207,188
38,43,40,35,50,91,74,71,87,157,129,130,170,273,254,205,187
38,43,40,34,50,91,73,71,87,157,129,130,169,272,251,203,186
38,43,38,34,50,91,72,71,86,157,129,130,169,272,248,201,185
38,43,38,33,50,91,71,70,86,157,129,128,169,270,247,199,185
38,43,37,33,50,90,71,69,85,156,127,128,168,269,247,199,184
38,42,37,33,50,89,71,69,85,155,125,126,168,269,245,198,184
38,42,37,33,50,89,69,68,85,153,125,125,168,268,243,197,184
38,42,37,33,50,88,67,68,85,153,124,125,168,267,242,194,183
38,41,37,33,50,88,67,67,85,153,123,124,166,267,240,194,181
38,41,37,33,50,88,67,66,85,152,123,124,166,265,240,190,179
37,41,37,33,49,88,64,66,85,151,123,123,166,264,240,190,177
37,41,37,33,49,86,64,66,85,148,122,121,166,263,240,190,176
36,41,37,33,49,86,63,66,85,147,122,121,166,261,239,188,174
35,40,36,33,49,86,63,66,85,147,121,119,165,259,238,188,174
35,40,36,33,49,86,63,66,85,147,120,118,164,258,238,185,171
34,40,36,33,49,85,63,66,85,146,120,117,162,258,236,184,170
34,40,36,33,49,85,63,66,85,146,118,116,162,254,236,182,169
34,40,36,33,49,85,63,66,85,145,118,114,161,251,235,181,168
34,39,36,33,49,85,63,65,85,144,117,114,160,250,232,180,168
34,39,36,33,49,85,63,64,85,143,117,112,159,249,230,178,168
33,39,35,33,49,85,63,64,85,141,116,111,158,248,229,178,167
33,39,35,33,49,85,63,64,84,141,116,110,158,246,226,176,166
32,39,35,33,48,85,63,63,83,138,116,110,158,245,226,175,165
32,39,35,33,48,83,63,61,83,138,115,110,156,243,226,175,164
32,39,35,33,48,83,62,61,83,138,114,109,155,243,224,171,164
32,39,35,33,48,83,61,60,83,138,113,109,155,240,223,170,162
32,39,33,33,48,83,59,59,83,138,113,108,155,239,221,170,161
32,39,33,33,48,83,59,59,82,138,112,107,153,239,219,167,161
31,38,33,32,48,83,59,59,82,135,111,107,153,236,219,167,161
31,38,33,32,48,83,58,59,82,135,110,106,152,234,218,165,160
31,38,33,32,48,83,58,58,82,134,110,105,152,233,217,163,157
31,38,33,32,48,82,57,58,82,134,107,105,152,232,216,161,156
31,38,33,32,48,82,57,57,82,133,105,105,152,232,216,157,154
31,36,33,31,48,82,57,57,81,133,102,104,152,232,216,157,152
31,36,33,31,48,82,55,57,81,133,102,103,151,228,214,157,152
31,36,32,29,47,81,55,57,81,133,102,102,150,228,212,156,152
31,36,32,29,47,81,55,57,81,133,102,101,150,225,209,153,152
31,36,31,29,47,81,55,57,81,132,100,101,150,223,207,152,151
30,36,31,29,47,80,54,57,81,132,99,99,149,222,207,151,150
30,36,31,29,47,80,54,55,81,131,98,98,149,221,204,150,150
30,36,31,29,47,80,53,55,81,131,98,97,148,218,201,149,150
30,36,30,29,47,79,52,55,80,129,98,96,148,217,199,149,150
30,36,30,28,47,78,51,55,80,129,96,94,148,215,199,149,149
30,36,29,28,47,78,51,54,80,129,96,93,147,212,198,148,148
29,36,29,28,47,78,51,54,80,129,93,93,147,210,195,148,147
28,36,29,27,46,77,50,53,80,126,92,93,147,210,195,148,147
28,36,29,27,46,77,50,53,80,125,91,92,147,206,195,147,145
28,36,29,27,46,76,50,53,80,123,89,92,146,204,194,147,144
